Date,Time,Date Time,Latitude,Longitude,Message,Type
30-Oct-16,13:29,30/10/2016 13:29,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:29,30/10/2016 13:29,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:29,30/10/2016 13:29,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,13:29,30/10/2016 13:29,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:29,30/10/2016 13:29,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,13:29,30/10/2016 13:29,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,13:29,30/10/2016 13:29,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,13:29,30/10/2016 13:29,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,13:29,30/10/2016 13:29,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,13:29,30/10/2016 13:29,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.324926448,103.7261517,(30/10)12:21 Roadworks on AYE (towards Tuas) at Jurong Port Rd Exit.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,13:31,30/10/2016 13:31,1.317703668,103.8496726,(30/10)13:13 Heavy Traffic on CTE (towards AYE) after Moulmein Rd Exit,Heavy Traffic
30-Oct-16,13:31,30/10/2016 13:31,1.293611894,103.8560282,(30/10)12:28 Vehicle breakdown on Bras Basah Slip Road near Bras Basah Road/Nicoll Highway Junction.,Vehicle breakdown
30-Oct-16,13:33,30/10/2016 13:33,1.324926448,103.7261517,(30/10)12:21 Roadworks on AYE (towards Tuas) at Jurong Port Rd Exit.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,13:33,30/10/2016 13:33,1.317703668,103.8496726,(30/10)13:13 Heavy Traffic on CTE (towards AYE) after Moulmein Rd Exit,Heavy Traffic
30-Oct-16,13:33,30/10/2016 13:33,1.293611894,103.8560282,(30/10)12:28 Vehicle breakdown on Bras Basah Slip Road near Bras Basah Road/Nicoll Highway Junction.,Vehicle breakdown
30-Oct-16,13:35,30/10/2016 13:35,1.317703668,103.8496726,(30/10)13:13 Heavy Traffic on CTE (towards AYE) after Moulmein Rd Exit,Heavy Traffic
30-Oct-16,13:35,30/10/2016 13:35,1.293611894,103.8560282,(30/10)12:28 Vehicle breakdown on Bras Basah Slip Road near Bras Basah Road/Nicoll Highway Junction.,Vehicle breakdown
30-Oct-16,13:35,30/10/2016 13:35,1.324926448,103.7261517,(30/10)12:21 Roadworks on AYE (towards Tuas) at Jurong Port Rd Exit.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,13:35,30/10/2016 13:35,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.324926448,103.7261517,(30/10)12:21 Roadworks on AYE (towards Tuas) at Jurong Port Rd Exit.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,13:37,30/10/2016 13:37,1.293611894,103.8560282,(30/10)12:28 Vehicle breakdown on Bras Basah Slip Road near Bras Basah Road/Nicoll Highway Junction.,Vehicle breakdown
30-Oct-16,13:39,30/10/2016 13:39,1.324926448,103.7261517,(30/10)12:21 Roadworks on AYE (towards Tuas) at Jurong Port Rd Exit.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,13:39,30/10/2016 13:39,1.324556659,103.8988429,(30/10)13:35 Vehicle breakdown on PIE (towards Tuas) after Jalan Eunos.,Vehicle breakdown
30-Oct-16,13:39,30/10/2016 13:39,1.293611894,103.8560282,(30/10)12:28 Vehicle breakdown on Bras Basah Slip Road near Bras Basah Road/Nicoll Highway Junction.,Vehicle breakdown
30-Oct-16,13:41,30/10/2016 13:41,1.324926448,103.7261517,(30/10)12:21 Roadworks on AYE (towards Tuas) at Jurong Port Rd Exit.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.42356247,103.7573517,(30/10)8:36 Roadworks on Woodlands Road (towards City) after BKE. Avoid right lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.357242334,103.9020601,(30/10)8:10 Roadworks on KPE (towards TPE) before Tampines Rd Exit.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.393124441,103.8226515,(30/10)7:45 Roadworks on SLE (towards BKE) at Upper Thomson Rd Exit.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.331877388,103.9659059,(30/10)7:36 Roadworks on Changi South Avenue 2 (towards Changi South Avenue 3) after Changi South Street 2. Avoid left lane.,Roadwork
30-Oct-16,13:41,30/10/2016 13:41,1.324556659,103.8988429,(30/10)13:35 Vehicle breakdown on PIE (towards Tuas) after Jalan Eunos.,Vehicle breakdown
30-Oct-16,13:41,30/10/2016 13:41,1.293611894,103.8560282,(30/10)12:28 Vehicle breakdown on Bras Basah Slip Road near Bras Basah Road/Nicoll Highway Junction.,Vehicle breakdown
30-Oct-16,13:43,30/10/2016 13:43,1.324926448,103.7261517,(30/10)12:21 Roadworks on AYE (towards Tuas) at Jurong Port Rd Exit.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.321846601,103.7131418,(30/10)9:59 Roadworks on AYE (towards Tuas) at Jurong Pier Rd Exit.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.354772069,103.8323727,(30/10)9:53 Roadworks on Upper Thomson Road (towards Newton) after Bright Hill Drive. Avoid right lane.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.308433948,103.7835781,(30/10)9:36 Roadworks on Commonwealth Avenue West (towards City) after Ghim Moh Link. Avoid left lane.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.34012335,103.9725944,(30/10)9:35 Roadworks on PIE (towards Changi Airport) before ECP. Avoid lane 3.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.297630824,103.8625082,(30/10)9:33 Roadworks on Republic Avenue (towards Republic Boulevard) after Nicoll Highway. Avoid left lane.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.28122561,103.8388033,(30/10)9:27 Roadworks on Outram Road (towards Second Hospital Avenue) after Eu Tong Sen Street. Avoid left lane.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.312268572,103.7729978,(30/10)9:22 Roadworks on Commonwealth Avenue West (towards City) after Clementi Road. Avoid right lane.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.362314388,103.9000582,(30/10)9:19 Roadworks on Tampines Road (towards Hougang Avenue 7) after Fish Farm Road 1. Avoid right lane.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.300597688,103.851457,(30/10)9:18 Roadworks on Middle Road (towards Bencoolen Street) after Prinsep Street. Avoid left lane.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.40254349,103.811833,(30/10)9:06 Roadworks on SLE (towards BKE) after Upper Thomson Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.36533447,103.9540972,(30/10)9:03 Roadworks on TPE (towards PIE) after Pasir Ris Dr 8 Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.353224164,103.9638055,(30/10)8:59 Roadworks on PIE (towards Changi Airport) at TPE Exit.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.338338709,103.7544968,(30/10)8:58 Roadworks on PIE (towards Tuas) before Toh Guan Rd Exit. Avoid lane 1.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.424610432,103.7605244,(30/10)8:43 Roadworks on Woodlands Road (towards City) after BKE. Avoid left lane.,Roadwork
30-Oct-16,13:43,30/10/2016 13:43,1.423299095,103.7568993,(30/10)8:39 Roadworks on Woodlands Road (towards Woodlands Checkpoint) after Mandai Road. Avoid right lane.,Roadwork
